id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg,via
c_g688,,Comune di Piombino Dese,3,325.0,80.25,100.0,70.0,60.0,75.0,20.0,1,1,Comune di Piombino Dese,PD,Veneto,comune-di-piombino-dese
c_d674,,Comune di Fontanelle,3,325.0,80.25,100.0,70.0,60.0,75.0,20.0,1,1,Comune di Fontanelle,TV,Veneto,comune-di-fontanelle
uni_bo/cle/aform,,AFORM - Education Division,26,325.0,80.25,100.0,50.77,79.23,75.0,20.0,2,0,,,,universita-di-bologna
c_f978,,Comune di Numana,29,324.66,80.16,100.0,69.66,60.0,75.0,20.0,1,1,Comune di Numana,AN,Marche,regione-marche
c_l833,,Comune di Viareggio,58,323.47,79.87,100.0,35.56,92.92,75.0,20.0,1,1,Comune di Viareggio,LU,Toscana,geodati-rndt-hvd;regione-toscana
c_f979,,Comune di Nuoro,5,323.0,79.75,100.0,100.0,36.0,67.0,20.0,1,1,Comune di Nuoro,NU,Sardegna,comune-di-nuoro
c_i240,,Comune di Santa Maria di Licodia,43,319.88,78.98,100.0,34.88,90.0,75.0,20.0,1,1,Comune di Santa Maria di Licodia,CT,Sicilia,comune-di-santa-maria-di-licodia
c_c770,,Comune di Civitanova Marche,118,319.07,78.78,100.0,70.85,53.22,75.0,20.0,1,1,Comune di Civitanova Marche,MC,Marche,regione-marche
c_cp112,,Comune di Castelfranco Piandiscò,192,318.33,78.6,100.0,34.17,89.17,75.0,20.0,2,1,Comune di Castelfranco Piandisco',AR,Toscana,comune-di-castelfranco-pian-di-sco;regione-toscana
unrengal,,Unione Reno Galliera,21,317.38,78.37,100.0,65.71,61.9,69.76,20.0,1,1,Unione Reno Galliera,BO,Emilia-Romagna,regione-emilia-romagna
cr_campa,,Consiglio Regionale della Campania,25,317.0,78.27,62.0,100.0,60.0,75.0,20.0,1,1,Consiglio Regionale della Campania,NA,Campania,consiglio-regionale-della-campania
c_g478,,Comune di Perugia,9,316.11,78.05,100.0,64.44,56.67,75.0,20.0,1,1,Comune di Perugia,PG,Umbria,regione-umbria
aptss,,APT Servizi,2,315.0,77.78,100.0,60.0,60.0,75.0,20.0,1,1,Apt Servizi Srl,BO,Emilia-Romagna,regione-emilia-romagna
08555280018,,GTT - Gruppo Torinese Trasporti,3,315.0,77.78,100.0,73.33,46.67,75.0,20.0,1,0,,,,comune-di-torino
c_c385,,Comune di Cavasso Nuovo,4,315.0,77.78,100.0,60.0,60.0,75.0,20.0,1,1,Comune di Cavasso Nuovo,PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_b536,,Comune di Campoformido,2,315.0,77.78,100.0,60.0,60.0,75.0,20.0,1,1,Comune di Campoformido,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
r_toscan,,Regione Toscana,448,314.8,77.73,100.0,32.77,87.97,74.29,19.78,1,1,Regione Toscana,FI,Toscana,geodati-rndt-hvd;regione-toscana
ciss_chi,,Consorzio Intercomunale Servizi Sociali di Chivasso,17,314.41,77.63,100.0,29.41,90.0,75.0,20.0,1,1,Consorzio Intercomunale Servizi Sociali di Chivasso,TO,Piemonte,consorzio-intercomunale-servizi-sociali-di-chivasso
cciaa_lu,,Camera di Commercio Industria Artigianato Agricoltura di Lucca,44,314.09,77.55,100.0,27.27,91.82,75.0,20.0,1,0,,,,regione-toscana
c_a390,,Comune di Arezzo,983,313.32,77.36,100.0,39.13,79.2,75.0,20.0,1,1,Comune di Arezzo,AR,Toscana,regione-toscana
c_c773,,Comune di Civitavecchia,10,313.0,77.28,100.0,68.0,60.0,65.0,20.0,1,1,Comune di Civitavecchia,RM,Lazio,comune-di-civitavecchia
c_e666,,Comune di Lonate Pozzolo,5,313.0,77.28,100.0,68.0,60.0,65.0,20.0,1,1,Comune di Lonate Pozzolo,VA,Lombardia,comune-di-lonate-pozzolo
c_b809,,Comune di Carovigno,58,311.9,77.01,100.0,26.9,90.0,75.0,20.0,1,1,Comune di Carovigno,BR,Puglia,comune-di-carovigno
c_l378,,Comune di Trento,38,311.32,76.87,100.0,56.58,59.74,75.0,20.0,1,0,,,,provincia-autonoma-di-trento
r_marche,,Regione Marche,76,310.66,76.71,100.0,54.74,60.92,75.0,20.0,1,1,Regione Marche,AN,Marche,regione-marche
c_l123,,Comune di Terranuova Bracciolini,15,310.33,76.62,100.0,25.33,90.0,75.0,20.0,1,1,Comune di Terranuova Bracciolini,AR,Toscana,regione-toscana
c_h061,,Comune di Prignano sulla Secchia,48,308.96,76.29,100.0,23.96,90.0,75.0,20.0,1,1,Comune di Prignano sulla Secchia,MO,Emilia-Romagna,comune-di-prignano-sulla-secchia
c_f127,,Comune di Mentana,45,308.56,76.19,100.0,23.56,90.0,75.0,20.0,1,1,Comune di Mentana,RM,Lazio,comune-di-mentana
cmge,,CMGE,6,308.33,76.13,100.0,60.0,60.0,68.33,20.0,1,1,Citta' Metropolitana di Genova,GE,Liguria,citta-metropolitana-di-genova
uni_bo/cle/arag,,ARAG - Finance and Subsidiaries Division,6,308.33,76.13,100.0,46.67,66.67,75.0,20.0,2,0,,,,universita-di-bologna
c_c963,,Comune di Conselice,8,307.5,75.93,100.0,40.0,72.5,75.0,20.0,1,1,Comune di Conselice,RA,Emilia-Romagna,regione-emilia-romagna
c_a035,,Comune di Acqualagna,9,307.22,75.86,100.0,46.67,65.56,75.0,20.0,1,1,Comune di Acqualagna,PU,Marche,regione-marche
c_c312,,Comune di Castiglione delle Stiviere,36,307.22,75.86,100.0,22.22,90.0,75.0,20.0,1,1,Comune di Castiglione delle Stiviere,MN,Lombardia,comune-di-castiglione-delle-stiviere
c_e801,,Comune di Magenta,40,307.0,75.8,100.0,22.0,90.0,75.0,20.0,1,1,Comune di Magenta,MI,Lombardia,comune-di-magenta
c_a365,,Comune di Arcene,41,306.95,75.79,100.0,21.95,90.0,75.0,20.0,1,1,Comune di Arcene,BG,Lombardia,comune-di-arcene
arpat,,ARPAT - Agenzia regionale per la protezione ambientale della Toscana,59,306.36,75.64,100.0,21.36,90.0,75.0,20.0,1,1,Agenzia Regionale per la protezione ambientale della Toscana,FI,Toscana,regione-toscana
m_bac-m900m0,,Istituto centrale per il catalogo e la documentazione,23,305.87,75.52,100.0,20.0,90.87,75.0,20.0,1,0,,,,ministero-dei-beni-culturali
c_g535,,Comune di Piacenza,72,305.69,75.48,100.0,20.69,90.0,75.0,20.0,1,1,Comune di Piacenza,PC,Emilia-Romagna,comune-di-piacenza
p_lu,,Provincia di Lucca,94,305.43,75.41,100.0,20.0,90.43,75.0,20.0,1,1,Provincia di Lucca,LU,Toscana,regione-toscana
c_d297,,Comune di Diano Marina,6,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Diano Marina,IM,Liguria,comune-di-diano-marina
cdccl,,Consorzio Dei Comuni del Cassinate per La Programmazione e Gestione Dei Servizi Sociali,6,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Consorzio Dei Comuni del Cassinate per La Programmazione e Gestione Dei Servizi Sociali,FR,Lazio,consorzio-dei-comuni-del-cassinate-per-la-programmazione-e-gestione-dei-servizi-sociali
c_b893,,Comune di Casalgrande,28,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Casalgrande,RE,Emilia-Romagna,comune-di-casalgrande
c_a225,,Comune di Altamura,32,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Altamura,BA,Puglia,comune-di-altamura
c_i330,,Comune di Santeramo in Colle,16,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Santeramo in Colle,BA,Puglia,comune-di-santeramo-in-colle
c_g087,,Comune di Orbassano,47,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Orbassano,TO,Piemonte,comune-di-orbassano
p_fc,,Provincia di Forli' Cesena,22,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Provincia di Forli' Cesena,FC,Emilia-Romagna,provincia-di-forli-cesena
c_d403,,Comune di Empoli,2,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Empoli,FI,Toscana,regione-toscana
c_i660,,Comune di Serravalle Pistoiese,2,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Serravalle Pistoiese,PT,Toscana,regione-toscana
ars_tosc,,Ars,2,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Agenzia Regionale di Sanita della Toscana,FI,Toscana,regione-toscana
cvfp,,Commissione di Vigilanza Sui Fondi Pensione,18,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Commissione di Vigilanza Sui Fondi Pensione,RM,Lazio,commissione-di-vigilanza-sui-fondi-pensione
c_g634,,Comune di Pieve Emanuele,29,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Pieve Emanuele,MI,Lombardia,comune-di-pieve-emanuele
c_b036,,Comune di Borgo San Lorenzo,37,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Borgo San Lorenzo,FI,Toscana,comune-di-borgo-san-lorenzo
c_i684,,Comune di Sesto Fiorentino,53,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Sesto Fiorentino,FI,Toscana,comune-di-sesto-fiorentino
cgatc_,,Consorzio di Gestione Area Marina Protetta Torre del Cerrano,3,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Consorzio di Gestione Amp Torre del Cerrano,TE,Abruzzo,consorzio-di-gestione-area-marina-protetta-torre-del-cerrano
uts_re,,Unione Tresinaro Secchia,9,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Unione Tresinaro Secchia,RE,Emilia-Romagna,unione-tresinaro-secchia
c_a459,,Comune di Arzignano,27,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Arzignano,VI,Veneto,comune-di-arzignano
c_b960,,Comune di Caselle Torinese,31,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Caselle Torinese,TO,Piemonte,comune-di-caselle-torinese
c_f269,,Comune di Mogliano Veneto,42,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Mogliano Veneto,TV,Veneto,comune-di-mogliano-veneto
c_f563,,Comune di Montemesola,40,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Montemesola,TA,Puglia,regione-puglia
c_b248,,Comune di Budoni,29,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Budoni,OT,Sardegna,comune-di-budoni
cir_emva,,Unione dei Comuni del Circondario Empolese Valdelsa,1,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Unione dei Comuni Circondario dell'Empolese Valdelsa,FI,Toscana,regione-toscana
c_c912,,Comune di Comacchio,50,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Comacchio,FE,Emilia-Romagna,comune-di-comacchio
asl14_vco,,Azienda Sanitaria Locale VCO,10,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Azienda Sanitaria Locale VCO,VB,Piemonte,azienda-sanitaria-locale-vco
c_e496,,Comune di Laveno Mombello,31,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Laveno Mombello,VA,Lombardia,comune-di-laveno-mombello
c_d711,,Comune di Formigine,86,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Formigine,MO,Emilia-Romagna,comune-di-formigine
c_m208,,Comune di Lamezia Terme,36,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Lamezia Terme,CZ,Calabria,comune-di-lamezia-terme
c_c141,,Comune di Castellarano,38,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Castellarano,RE,Emilia-Romagna,comune-di-castellarano
cm_monem,,Unione dei Comuni Valdostani Mont - Emilius,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Unione dei Comuni Valdostani Mont - Emilius,AO,Valle d'Aosta/Vallée d'Aoste,unione-dei-comuni-valdostani-mont-emilius
c_h488,,Comune di Roggiano Gravina,27,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Roggiano Gravina,CS,Calabria,comune-di-roggiano-gravina
c_a849,,Comune di Biassono,10,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Biassono,MB,Lombardia,comune-di-biassono
c_f851,,Comune di Nave,42,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Nave,BS,Lombardia,comune-di-nave
c_c895,,Comune di Cologno Monzese,56,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Cologno Monzese,MI,Lombardia,comune-di-cologno-monzese
c_b227,,Comune di Brusciano,10,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Brusciano,NA,Campania,comune-di-brusciano
c_a564,,Comune di Bagno a Ripoli,30,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Bagno a Ripoli,FI,Toscana,comune-di-bagno-a-ripoli
c_g160,,Comune di Osio Sotto,38,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Osio Sotto,BG,Lombardia,comune-di-osio-sotto
c_a802,,Comune di Bernareggio,49,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Bernareggio,MB,Lombardia,comune-di-bernareggio
c_a145,,Comune di Albenga,33,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Albenga,SV,Liguria,comune-di-albenga
c_f712,,Comune di Morbegno,12,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Morbegno,SO,Lombardia,comune-di-morbegno
pr_migli,,Ente Parco Regionale  Migliarino San Rossore Massaciuccoli,2,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Ente Parco Regionale Migliarino San Rossore Massaciuccoli,PI,Toscana,regione-toscana
c_c741,,Comune di Cisternino,10,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Cisternino,BR,Puglia,comune-di-cisternino
c_g015,,Comune di Olbia,40,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Olbia,OT,Sardegna,comune-di-olbia
c_b292,,Comune di Bussero,14,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Bussero,MI,Lombardia,comune-di-bussero
c_a864,,Comune di Bientina,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Bientina,PI,Toscana,regione-toscana
m_bac,,Ministero dei Beni Culturali,14,305.0,75.31,100.0,20.0,90.0,75.0,20.0,7,1,Ministero della Cultura,RM,Lazio,ministero-dei-beni-culturali
c_g843,,Comune di Pontedera,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Pontedera,PI,Toscana,regione-toscana
g-870,,Comune di Pontremoli,1,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,0,,,,regione-toscana
c_b296,,Comune di Bussolengo,50,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Bussolengo,VR,Veneto,comune-di-bussolengo
c_f648,,Comune di Montespertoli,3,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Montespertoli,FI,Toscana,regione-toscana
c_e667,,Comune di Lonato del Garda,6,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Lonato del Garda,BS,Lombardia,comune-di-lonato-del-garda
c_h625,,Comune di Rubano,22,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Rubano,PD,Veneto,comune-di-rubano
p_fg,,Provincia di Foggia,13,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Provincia di Foggia,FG,Puglia,provincia-di-foggia
c_d912,,Comune di Garbagnate Milanese,36,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Garbagnate Milanese,MI,Lombardia,comune-di-garbagnate-milanese
c_f864,,Comune di Nembro,23,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Nembro,BG,Lombardia,comune-di-nembro
c_e621,,Comune di Livigno,44,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Livigno,SO,Lombardia,comune-di-livigno
c_d013,,Comune di Cormano,33,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Cormano,MI,Lombardia,comune-di-cormano
c_c208,,Comune di Castel Mella,27,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Castel Mella,BS,Lombardia,comune-di-castel-mella
c_h628,,Comune di Rubiera,24,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Rubiera,RE,Emilia-Romagna,comune-di-rubiera
umavc,,Unione Montana Alta Val di Cecina,3,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Unione Montana Alta Val di Cecina,PI,Toscana,regione-toscana
coaltava,,Unione Valdera,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Unione Valdera,PI,Toscana,regione-toscana
c_e488,,Comune di Lavagna,36,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Lavagna,GE,Liguria,comune-di-lavagna
c_g488,,Comune di Peschiera Borromeo,13,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Peschiera Borromeo,MI,Lombardia,comune-di-peschiera-borromeo
c_c986,,Comune di Corbetta,23,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Corbetta,MI,Lombardia,comune-di-corbetta
c_g254,,Comune di Palaia,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Palaia,PI,Toscana,regione-toscana
c_a366,,Comune di Arcevia,2,305.0,75.31,100.0,60.0,50.0,75.0,20.0,1,1,Comune di Arcevia,AN,Marche,regione-marche
c_e027,,Comune Giffoni Valle Piana,12,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Giffoni Valle Piana,SA,Campania,comune-di-giffoni-valle-piana
c_l434,,Comune di Triuggio,17,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Triuggio,MB,Lombardia,comune-di-triuggio
c_f503,,Comune di Montefiorino,48,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Montefiorino,MO,Emilia-Romagna,comune-di-montefiorino
c_e955,,Comune di Marigliano,9,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Marigliano,NA,Campania,comune-di-marigliano
p_li,,Provincia di Livorno,6,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Provincia di Livorno,LI,Toscana,regione-toscana
c_a887,,Comune di Bisignano,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Bisignano,CS,Calabria,comune-di-bisignano
c_i950,,Comune di Sternatia,3,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Sternatia,LE,Puglia,regione-puglia
c_a818,,Comune di Besana in Brianza,40,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Besana in Brianza,MB,Lombardia,comune-di-besana-in-brianza
c_f944,,Comune di Nova Milanese,43,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Nova Milanese,MB,Lombardia,comune-di-nova-milanese
c_d865,,Comune di Galbiate,17,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Galbiate,LC,Lombardia,comune-di-galbiate
aous_052,,Azienda ospedaliero-universitaria Senese,17,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Azienda ospedaliero-universitaria Senese,SI,Toscana,regione-toscana
c_l634,,Comune di Valmadrera,46,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Valmadrera,LC,Lombardia,comune-di-valmadrera
c_a825,,Comune di Besnate,15,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Besnate,VA,Lombardia,comune-di-besnate
c_i462a,,Unione Dei Comuni del Distretto Ceramico,8,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Unione Dei Comuni del Distretto Ceramico,MO,Emilia-Romagna,unione-dei-comuni-del-distretto-ceramico
c_l831,,Comune di Viano,35,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Viano,RE,Emilia-Romagna,comune-di-viano
cma_065,,Comunita Montana Alburni,7,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comunita Montana Alburni,SA,Campania,comunita-montana-alburni
c_d789,,Comune di Frattamaggiore,9,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Frattamaggiore,NA,Campania,comune-di-frattamaggiore
c_l049,,Comune di Taranto,58,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Taranto,TA,Puglia,comune-di-taranto
c_e379,,Comune di Ivrea,11,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Ivrea,TO,Piemonte,comune-di-ivrea
c_d607,,Comune di Fiorano Modenese,86,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Fiorano Modenese,MO,Emilia-Romagna,comune-di-fiorano-modenese
c_g250,,Comune di Palagano,48,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Palagano,MO,Emilia-Romagna,comune-di-palagano
c_g482,,Comune di Pescara,55,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Pescara,PE,Abruzzo,comune-di-pescara
c_g230,,Comune di Pagani,24,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Pagani,SA,Campania,comune-di-pagani
c_b297,,Comune di Bussoleno,14,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Bussoleno,TO,Piemonte,comune-di-bussoleno
c_a662,,Comune di Bari,167,305.0,75.31,100.0,22.87,87.13,75.0,20.0,1,1,Comune di Bari,BA,Puglia,regione-puglia
c_e904,,Comune di Maranello,86,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Maranello,MO,Emilia-Romagna,comune-di-maranello
c_a674,,Comune di Baronissi,27,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,0,,,,comune-di-baronissi
c_b647,,Comune di Capannoli,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Capannoli,PI,Toscana,regione-toscana
c_a586,,Comune di Baiso,35,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Baiso,RE,Emilia-Romagna,comune-di-baiso
c_h404,,Comune di Rocca di Papa,10,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Rocca di Papa,RM,Lazio,comune-di-rocca-di-papa
c_e169,,Comune di Greve in Chianti,8,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Greve In Chianti,FI,Toscana,regione-toscana
m_bac-hporl2,,MiC – Direzione generale Organizzazione,2,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,0,,,,ministero-dei-beni-culturali
c_i462,,Comune di Sassuolo,85,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Sassuolo,MO,Emilia-Romagna,comune-di-sassuolo
c_i728,,Comune di Signa,20,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Signa,FI,Toscana,comune-di-signa
c_e734,,Comune di Luino,12,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Luino,VA,Lombardia,comune-di-luino
c_d284,,Comune di Desenzano del Garda,43,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Desenzano del Garda,BS,Lombardia,comune-di-desenzano-del-garda
m_bac-7c56l5,,Istituto centrale per gli archivi,172,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,0,,,,ministero-dei-beni-culturali
c_c014,,Comune di Cassina De' Pecchi,49,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Cassina De' Pecchi,MI,Lombardia,comune-di-cassina-de-pecchi
c_i496,,Comune di Scandiano,35,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Scandiano,RE,Emilia-Romagna,comune-di-scandiano
c_b303,,Comune di Buti,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Buti,PI,Toscana,regione-toscana
c_i433,,Comune di Sarezzo,42,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Sarezzo,BS,Lombardia,comune-di-sarezzo
c_b923,,Comune di Casamassima,38,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Casamassima,BA,Puglia,comune-di-casamassima
c_d292,,Comune di Teggiano,37,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Teggiano,SA,Campania,comune-di-teggiano
c_e951,,Comune di Mariano Comense,42,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Mariano Comense,CO,Lombardia,comune-di-mariano-comense
c_b392,,Comune di Calcinaia,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Calcinaia,PI,Toscana,regione-toscana
c_e171,,Comune di Grezzana,14,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Grezzana,VR,Veneto,comune-di-grezzana
c_l900,,Comune di Vigonza,26,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Vigonza,PD,Veneto,comune-di-vigonza
c_a159,,Comune di Albiate,54,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Albiate,MB,Lombardia,comune-di-albiate
c_d024,,Comune di Tarquinia,6,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Tarquinia,VT,Lazio,comune-di-tarquinia
p_no,,Provincia di Novara,48,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Provincia di Novara,NO,Piemonte,provincia-di-novara
c_i628,,Comune di Seriate,25,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Seriate,BG,Lombardia,comune-di-seriate
c_d783,,Comune di Frassinoro,48,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Frassinoro,MO,Emilia-Romagna,comune-di-frassinoro
c_b950,,Comune di Cascina,6,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Cascina,PI,Toscana,regione-toscana
c_l404,,Comune di Treviolo,39,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Treviolo,BG,Lombardia,comune-di-treviolo
c_e4557,,Comune di Casciana Terme Lari,5,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune Casciana Terme Lari,PI,Toscana,regione-toscana
c_f119,,Comune di Melzo,13,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Melzo,MI,Lombardia,comune-di-melzo
c_d845,,Comune di Gaggiano,52,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Comune di Gaggiano,MI,Lombardia,comune-di-gaggiano
usfir,,Università di Firenze - DISIT Lab,1,305.0,75.31,100.0,20.0,90.0,75.0,20.0,1,1,Universita' degli Studi di Firenze,FI,Toscana,regione-toscana
arte_048,,Artea,30,304.0,75.06,100.0,22.67,86.33,75.0,20.0,1,1,Agenzia Regionale Toscana per Le Erogazioni in Agricoltura,FI,Toscana,regione-toscana
c_e625,,Comune Livorno,107,303.88,75.03,100.0,32.71,76.17,75.0,20.0,1,1,Comune di Livorno,LI,Toscana,regione-toscana
c_d488,,COMUNE DI Fano,35,303.57,74.96,100.0,63.43,45.14,75.0,20.0,1,1,Comune di Fano,PU,Marche,regione-marche
c_e810,,Comune di Magliano in Toscana,9,302.78,74.76,100.0,20.0,87.78,75.0,20.0,1,1,Comune di Magliano in Toscana,GR,Toscana,regione-toscana
