id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg
c_h390,,COMUNE DI Roccafluvione,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Roccafluvione,AP,Marche
c_g873,,COMUNE DI Ponzano di Fermo,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Ponzano di Fermo,FM,Marche
c_f501,,COMUNE DI Montefiore dell'Aso,8,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Montefiore dell'Aso,AP,Marche
c_d096,,COMUNE DI Cossignano,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Cossignano,AP,Marche
c_e983,,Comune di Martignana di Po,16,270.0,66.67,100.0,25.0,60.0,65.0,20.0,1,1,Comune di Martignana di Po,CR,Lombardia
c_b727,,COMUNE DI Carassai,8,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Carassai,AP,Marche
c_d652,,COMUNE DI Folignano,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Folignano,AP,Marche
c_f428,,COMUNE DI Montappone,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Montappone,FM,Marche
c_g516,,COMUNE DI Petritoli,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Petritoli,FM,Marche
c_h321,,COMUNE DI Ripatransone,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Ripatransone,AP,Marche
c_h588,,COMUNE DI Rotella,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Rotella,AP,Marche
c_f591,,COMUNE DI Monteprandone,8,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Monteprandone,AP,Marche
c_c331,,Comune di Castorano,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Castorano,AP,Marche
c_h182,,COMUNE DI Rapagnano,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Rapagnano,FM,Marche
c_g005,,COMUNE DI Offida,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Offida,AP,Marche
c_m331,,COMUNE DI Vallefoglia,16,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Vallefoglia,PU,Marche
c_f599,,Comune di Monte Rinaldo,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Monte Rinaldo,FM,Marche
c_g137,,COMUNE DI Ortezzano,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Ortezzano,FM,Marche
c_i315,,COMUNE DI Santa Vittoria in Matenano,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Santa Vittoria in Matenano,FM,Marche
c_d542,,Comune di Fermo,4,270.0,66.67,100.0,20.0,55.0,75.0,20.0,1,1,Comune di Fermo,FM,Marche
c_b395,,Comune di Calcio,17,269.71,66.6,100.0,24.71,60.0,65.0,20.0,1,1,Comune di Calcio,BG,Lombardia
c_h264,,Comune di Rho,26,269.62,66.57,100.0,20.0,60.0,69.62,20.0,1,1,Comune di Rho,MI,Lombardia
c_e447,,COMUNE DI Lapedona,7,269.29,66.49,100.0,20.0,54.29,75.0,20.0,1,1,Comune di Lapedona,FM,Marche
c_b899,,Comune di Casalmaiocco,19,269.21,66.47,100.0,24.21,60.0,65.0,20.0,1,1,Comune di Casalmaiocco,LO,Lombardia
c_g388,,Comune di Pavia,29,269.14,66.45,100.0,20.0,60.0,69.14,20.0,1,1,Comune di Pavia,PV,Lombardia
c_b300,,Comune di Busto Arsizio,21,268.81,66.37,100.0,23.81,60.0,65.0,20.0,1,1,Comune di Busto Arsizio,VA,Lombardia
c_e089,,Comune di Gonzaga,21,268.81,66.37,100.0,23.81,60.0,65.0,20.0,1,1,Comune di Gonzaga,MN,Lombardia
c_b126,,Comune di Brebbia,23,268.48,66.29,100.0,23.48,60.0,65.0,20.0,1,1,Comune di Brebbia,VA,Lombardia
c_f704,,Comune di Monza,35,268.43,66.28,100.0,22.29,60.0,66.14,20.0,1,1,Comune di Monza,MB,Lombardia
c_g403,,COMUNE DI Pedaso,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Pedaso,FM,Marche
c_a760,,Comune di Belmonte Piceno,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Belmonte Piceno,FM,Marche
c_l279,,COMUNE DI Torre San Patrizio,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Torre San Patrizio,FM,Marche
c_f626,,Comune di Monte San Pietrangeli,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Monte San Pietrangeli,FM,Marche
c_f380,,Comune di Monsampolo del Tronto,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Monsampolo del Tronto,AP,Marche
c_a437,,Comune di Arquata del Tronto,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Arquata del Tronto,AP,Marche
c_i774,,Comune di Smerillo,6,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Smerillo,FM,Marche
c_f516,,COMUNE DI Montegallo,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Montegallo,AP,Marche
comune di feltre,,Comune di Feltre,6,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,0,,,
c_g289,,COMUNE DI Palmiano,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Palmiano,AP,Marche
umavm,,Unione Montana Alta Valle del Metauro,12,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Unione Montana Alta Valle del Metauro,PU,Marche
c_f664,,COMUNE DI Monte Vidon Combatte,3,268.33,66.25,100.0,20.0,53.33,75.0,20.0,1,1,Comune di Monte Vidon Combatte,FM,Marche
c_c059,,Comune di Castelbelforte,25,268.2,66.22,100.0,23.2,60.0,65.0,20.0,1,1,Comune di Castelbelforte,MN,Lombardia
c_h827,,Comune di San Donato Milanese,10,268.0,66.17,100.0,20.0,60.0,68.0,20.0,1,1,Comune di San Donato Milanese,MI,Lombardia
c_h883,,Unione di Comuni Lombarda San Giorgio e Bigarello,27,267.96,66.16,100.0,22.96,60.0,65.0,20.0,1,1,Comune di San Giorgio Bigarello,MN,Lombardia
c_c553,,Comune di Cervia,6,267.86,66.14,100.0,20.0,52.86,75.0,20.0,1,1,Comune di Cervia,RA,Emilia-Romagna
c_i909,,Comune di Spineda,28,267.86,66.14,100.0,22.86,60.0,65.0,20.0,1,1,Comune di Spineda,CR,Lombardia
c_h769,,COMUNE DI San Benedetto del Tronto,8,267.5,66.05,100.0,20.0,52.5,75.0,20.0,1,1,Comune di San Benedetto del Tronto,AP,Marche
c_i932,,COMUNE DI Staffolo ,10,267.0,65.93,100.0,28.0,44.0,75.0,20.0,1,1,Comune di Staffolo,AN,Marche
c_e208,,COMUNE DI Grottazzolina,5,267.0,65.93,100.0,20.0,52.0,75.0,20.0,1,1,Comune di Grottazzolina,FM,Marche
c_d210,,COMUNE DI Cupra Marittima,5,267.0,65.93,100.0,20.0,52.0,75.0,20.0,1,1,Comune di Cupra Marittima,AP,Marche
lispa,,Azienda Regionale per l'Innovazione e gli Acquisti S.p.A.,5,267.0,65.93,100.0,20.0,60.0,67.0,20.0,1,1,Azienda Regionale per l'Innovazione egli Acquisti - ARIA SpA,MI,Lombardia
c_a740,,Comune di Belforte all'Isauro,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Belforte all'Isauro,PU,Marche
c_f136,,Comune di Mercatino Conca,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Mercatino Conca,PU,Marche
c_i287,,COMUNE DI Sant'Angelo in Vado,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Sant'Angelo in Vado,PU,Marche
c_b816,,Comune di Carpegna,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Carpegna,PU,Marche
c_l500,,Comune di Urbino,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Urbino,PU,Marche
c_l078,,Comune di Tavoleto,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Tavoleto,PU,Marche
c_f524,,COMUNE DI Monte Grimano Terme,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Monte Grimano Terme,PU,Marche
c_l498,,COMUNE DI Urbania,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Urbania,PU,Marche
c_m413,,Comune di Sassocorvaro Auditore,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Sassocorvaro Auditore,PU,Marche
c_f135,,COMUNE DI Mercatello sul Metauro,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Mercatello sul Metauro,PU,Marche
c_g514,,Comune di Petriano,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Petriano,PU,Marche
c_d541,,Comune di Fermignano,14,266.43,65.79,100.0,20.0,51.43,75.0,20.0,1,1,Comune di Fermignano,PU,Marche
c_f450,,COMUNE DI Montecalvo in Foglia,13,265.77,65.62,100.0,20.0,50.77,75.0,20.0,1,1,Comune di Montecalvo in Foglia,PU,Marche
c_e884,,Comune di Manerbio,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Manerbio,BS,Lombardia
c_h341,,Comune di Rivarolo del Re Ed Uniti,25,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Rivarolo del Re Ed Uniti,CR,Lombardia
c_b212,,Comune di Brugherio,9,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Brugherio,MB,Lombardia
c_d266,,Comune di Delebio,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Delebio,SO,Lombardia
c_h315,,Comune di Ripalta Cremasca,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Ripalta Cremasca,CR,Lombardia
c_e863,,Comune di Malnate,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Malnate,VA,Lombardia
copas_lo,,Parco Regionale Adda Sud,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Parco Regionale Adda Sud,LO,Lombardia
c_c709,,Comune di Cino,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Cino,SO,Lombardia
c_m104,,Comune di Vobarno,10,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Vobarno,BS,Lombardia
c_e462,,Comune di Lasnigo,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Lasnigo,CO,Lombardia
c_a687,,Comune di Barzio,4,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Barzio,LC,Lombardia
c_h484,,Comune di Roè Volciano,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Roe' Volciano,BS,Lombardia
c_i498,,Comune di Scandolara Ripa D'Oglio,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Scandolara Ripa D'Oglio,CR,Lombardia
c_a273,,Comune di Andalo Valtellino,5,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Andalo Valtellino,SO,Lombardia
p_bs,,Provincia di Brescia,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Provincia di Brescia,BS,Lombardia
c_g004,,Comune di Offanengo,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Offanengo,CR,Lombardia
c_e617,,Comune di Lissone,11,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Lissone,MB,Lombardia
ucltdg,,Unione di Comuni Lombarda Terra Dei Gonzaga,2,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Unione di Comuni Lombarda Terra Dei Gonzaga,MN,Lombardia
c_e785,,Comune di Macerata Feltria,16,265.0,65.43,100.0,20.0,50.0,75.0,20.0,1,1,Comune di Macerata Feltria,PU,Marche
c_d057,,Comune di Corte de' Frati,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Corte de' Frati,CR,Lombardia
c_l751,,Comune di Vercurago,10,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Vercurago,LC,Lombardia
c_g061,,Comune di Ome,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Ome,BS,Lombardia
c_f681,,Comune di Montodine,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Montodine,CR,Lombardia
c_f372,,Comune di Monguzzo,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Monguzzo,CO,Lombardia
c_g529,,Comune di Pezzaze,9,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Pezzaze,BS,Lombardia
c_h650,,Comune di Sabbio Chiese,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Sabbio Chiese,BS,Lombardia
06341981006,,ATAC S.p.A. Azienda per la mobilità,10,265.0,65.43,100.0,20.0,50.0,75.0,20.0,1,0,,,
c_i602,,Comune di Senago,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Senago,MI,Lombardia
c_h623,,Comune di Rozzano,12,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Rozzano,MI,Lombardia
c_f797,,Comune di Muggiò (MB),5,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Muggio',MB,Lombardia
c_c816,,Comune di Codogno,25,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Codogno,LO,Lombardia
c_a193,,Comune di Algua,1,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Algua,BG,Lombardia
uccdfo,,Unione Lombarda dei Comuni Oglio - Ciria,2,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Unione Lombarda dei Comuni Oglio - Ciria,CR,Lombardia
c_l312,,Comune di Toscolano Maderno,10,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Toscolano Maderno,BS,Lombardia
c_d258,,Comune di Dazio,5,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Dazio,SO,Lombardia
c_l265,,Comune di Torre de' Roveri,10,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Torre de' Roveri,BG,Lombardia
c_h630,,Comune di Rudiano,4,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Rudiano,BS,Lombardia
c_a578,,Comune di Bagolino,9,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Bagolino,BS,Lombardia
c_b102,,Comune di Bovezzo,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Bovezzo,BS,Lombardia
c_a962,,Comune di Bonate Sotto,9,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Bonate Sotto,BG,Lombardia
c_e648,,Comune di Lodi,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Lodi,LO,Lombardia
r_lomb,,Consiglio Regionale della Lombardia,12,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Consiglio Regionale della Lombardia,MI,Lombardia
c_a799,,Comune di Berlingo,10,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Berlingo,BS,Lombardia
c_g047,,Comune di Olmeneta,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Olmeneta,CR,Lombardia
c_c634,,Comune di Chieve,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Chieve,CR,Lombardia
c_a817,,Comune di Berzo Inferiore,10,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Berzo Inferiore,BS,Lombardia
c_i759,,Comune di Sirone,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Sirone,LC,Lombardia
c_d088,,Comune di Cosio Valtellino,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Cosio Valtellino,SO,Lombardia
arpa_mi,,ARPA LOMBARDIA,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Agenzia Regionale per la Protezione dell'Ambiente della Lombardia,MI,Lombardia
c_h493,,Comune di Rogolo,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Rogolo,SO,Lombardia
c_m101,,Comune di Vizzola Ticino,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Vizzola Ticino,VA,Lombardia
c_mont,,Comune di Montorfano,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Montorfano,CO,Lombardia
c_c089,,Comune di Casteldidone,29,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Casteldidone,CR,Lombardia
c_b157,,Comune di Brescia,24,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Brescia,BS,Lombardia
c_c536,,Comune di Cerro al Lambro,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Cerro al Lambro,MI,Lombardia
c_b639,,Comune di Cantu',8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Cantu',CO,Lombardia
c_c785,,Comune di Civo,4,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Civo,SO,Lombardia
c_h316,,Comune di Ripalta Guerina,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Ripalta Guerina,CR,Lombardia
c_l872,,Comune di Vigevano,9,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Vigevano,PV,Lombardia
c_l777,,Comune di Verolanuova,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Verolanuova,BS,Lombardia
c_i476,,Comune di Monticelli Brusati,10,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Monticelli Brusati,BS,Lombardia
c_e193,,Comune di Grontardo,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Grontardo,CR,Lombardia
c_a249,,Comune di Alzate Brianza,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Alzate Brianza,CO,Lombardia
c_a319,,Comune di Anzano del Parco,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Anzano del Parco,CO,Lombardia
c_l547,,Comune di Valbrona,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Valbrona,CO,Lombardia
uclf_mn,,Unione Lombarda di Comuni FOEDUS,3,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Unione di Comuni Lombarda Foedus,CR,Lombardia
c_d710,,Comune di Formigara,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Formigara,CR,Lombardia
consorzio bim piave di belluno,,Consorzio BIM Piave di Belluno,42,265.0,65.43,100.0,20.0,50.0,75.0,20.0,1,0,,,
c_b110,,Comune di Bozzolo,10,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Bozzolo,MN,Lombardia
c_f115,,Comune di Mello,5,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Mello,SO,Lombardia
c_g993,,Comune di Prata Camportaccio,2,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Prata Camportaccio,SO,Lombardia
c_i162,,Comune di San Siro,5,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di San Siro,CO,Lombardia
c_d416,,Comune di Erba,6,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Erba,CO,Lombardia
c_h314,,Comune di Ripalta Arpina,7,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Ripalta Arpina,CR,Lombardia
c_g686,,Comune di Pioltello,2,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Pioltello,MI,Lombardia
c_d151,,Comune di Cremosano,8,265.0,65.43,100.0,20.0,60.0,65.0,20.0,1,1,Comune di Cremosano,CR,Lombardia
c_e743,,COMUNE DI Lunano,11,264.09,65.21,100.0,20.0,49.09,75.0,20.0,1,1,Comune di Lunano,PU,Marche
c_g551,,COMUNE DI Piandimeleto,11,264.09,65.21,100.0,20.0,49.09,75.0,20.0,1,1,Comune di Piandimeleto,PU,Marche
c_f467,,COMUNE DI Monte Cerignone,11,264.09,65.21,100.0,20.0,49.09,75.0,20.0,1,1,Comune di Monte Cerignone,PU,Marche
c_d807,,Comune di Frontino,11,264.09,65.21,100.0,20.0,49.09,75.0,20.0,1,1,Comune di Frontino,PU,Marche
c_g627,,Comune di Pietrarubbia,11,264.09,65.21,100.0,20.0,49.09,75.0,20.0,1,1,Comune di Pietrarubbia,PU,Marche
c_e388,,Comune di Jesi,16,263.75,65.12,100.0,25.0,43.75,75.0,20.0,1,1,Comune di Jesi,AN,Marche
cmvs8,,Comunità Montana di Valle Sabbia,29,263.28,65.01,100.0,20.0,56.55,66.72,20.0,1,1,Comunita' Montana Valle Sabbia,BS,Lombardia
c_i566,,Comune di Sedriano,10,263.0,64.94,100.0,20.0,58.0,65.0,20.0,1,1,Comune di Sedriano,MI,Lombardia
c_g416,,Comune di Peglio,10,263.0,64.94,100.0,20.0,48.0,75.0,20.0,1,1,Comune di Peglio,PU,Marche
c_d458,,Comune di Faenza,3,261.67,64.61,100.0,20.0,46.67,75.0,20.0,1,1,Comune di Faenza,RA,Emilia-Romagna
c_i787,,Comune di Solarolo,3,261.67,64.61,100.0,20.0,46.67,75.0,20.0,1,1,Comune di Solarolo,RA,Emilia-Romagna
c_b982,,Comune di Casola Valsenio,3,261.67,64.61,100.0,20.0,46.67,75.0,20.0,1,1,Comune di Casola Valsenio,RA,Emilia-Romagna
c_c065,,Comune di Castel Bolognese,3,261.67,64.61,100.0,20.0,46.67,75.0,20.0,1,1,Comune di Castel Bolognese,RA,Emilia-Romagna
c_l528,,Comune di Vado Ligure,3,261.67,64.61,100.0,46.67,30.0,65.0,20.0,1,1,Comune di Vado Ligure,SV,Liguria
udcb_ra,,Unione della Romagna Faentina,3,261.67,64.61,100.0,20.0,46.67,75.0,20.0,1,1,Unione della Romagna Faentina,RA,Emilia-Romagna
c_b188,,Comune di Brisighella,3,261.67,64.61,100.0,20.0,46.67,75.0,20.0,1,1,Comune di Brisighella,RA,Emilia-Romagna
comune di cortina d'ampezzo,,Comune di Cortina d'Ampezzo,3,261.67,64.61,100.0,20.0,46.67,75.0,20.0,1,0,,,
comune di santa giustina,,Comune di Santa Giustina,4,260.0,64.2,100.0,20.0,45.0,75.0,20.0,1,0,,,
aisg_052,,ATO Toscana Sud,2,260.0,64.2,100.0,20.0,45.0,75.0,20.0,1,1,Autorita' per Il Servizio di Gestione Integrata Dei Rifiuti Urbani Ato Toscana Sud,SI,Toscana
c_g479,,Comune di Pesaro,20,258.0,63.7,100.0,20.0,43.0,75.0,20.0,1,1,Comune di Pesaro,PU,Marche
c_e122,,COMUNE DI Gradara,17,256.18,63.25,100.0,20.0,41.18,75.0,20.0,1,1,Comune di Gradara,PU,Marche
arpav,,ARPAV,111,256.08,63.23,100.0,20.0,41.08,75.0,20.0,1,0,,,
comune di auronzo di cadore,,Comune di Auronzo di Cadore,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di selva di cadore,,Comune di Selva Di Cadore,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di san pietro di cadore,,Comune di San Pietro di Cadore,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di livinallongo del col di lana,,Comune di Livinallongo Del Col Di Lana,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di cibiana di cadore,,Comune di Cibiana di Cadore,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di pieve di cadore,,Comune di Pieve Di Cadore,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di sovramonte,,Comune di Sovramonte,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di san nicolo' di comelico,,Comune di San Nicolo' Di Comelico,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di sospirolo,,Comune di Sospirolo,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di perarolo di cadore,,Comune di Perarolo Di Cadore,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di sedico,,Comune di Sedico,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di colle santa lucia,,Comune di Colle Santa Lucia,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
02863660359,,Amiat - Azienda Multiservizi Igiene Ambientale Torino S.p.A.,8,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di vodo di cadore,,Comune di Vodo Di Cadore,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di soverzene,,Comune di Soverzene,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di val di zoldo,,Comune di Val Di Zoldo,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di cencenighe agordino,,Comune di Cencenighe Agordino,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di longarone,,Comune di Longarone,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di seren del grappa,,Comune di Seren Del Grappa,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di vallada agordina,,Comune di Vallada Agordina,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di rocca pietore,,Comune di Rocca Pietore,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di gosaldo,,Comune di Gosaldo,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di quero vas,,Comune di Quero Vas,9,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di san tomaso agordino,,Comune di San Tomaso Agordino,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
c_d836,,COMUNE DI Gabicce Mare,16,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,1,Comune di Gabicce Mare,PU,Marche
tmp_sunshine,,Consorzio Sunshine,1,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di voltago agordino,,Comune di Voltago Agordino,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di alleghe,,Comune di Alleghe,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di limana,,Comune di Limana,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di tambre,,Comune di Tambre,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di lentiai,,Comune di Lentiai,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di domegge di cadore,,Comune di Domegge di Cadore,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di zoppé di cadore,,Comune di Zoppé Di Cadore,2,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
comune di san vito di cadore,,Comune di San Vito Di Cadore,3,255.0,62.96,100.0,20.0,40.0,75.0,20.0,1,0,,,
