id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg,via
cf70b8a1-7e49-4592-9dff-b350535c81ec,unione-di-comuni-terre-di-vini-e-di-tartufi,Unione di Comuni Terre di Vini e di Tartufi,1,375.0,92.59,100.0,100.0,90.0,65.0,20.0,,,,,,
e238a315-2b93-4e69-b7f3-e550df6b12e1,asst-spedali-civili-di-brescia,Asst Spedali Civili di Brescia,8,375.0,92.59,100.0,100.0,90.0,65.0,20.0,,,,,,
2d9eea42-cb60-48fd-9a8a-36ad3691a0ac,citta-metropolitana-di-catania,Citta Metropolitana di Catania,22,373.18,92.14,100.0,78.18,100.0,75.0,20.0,,,,,,
bc5f05ae-4696-4db9-985a-88a78eab0da9,comune-di-beinasco,Comune di Beinasco,3,371.67,91.77,100.0,100.0,76.67,75.0,20.0,,,,,,
58f47ff9-996f-418a-938d-da7ac109079d,agenzia-nazionale-per-la-meteorologia-e-climatologia-italiameteo,Agenzia Nazionale per la Meteorologia e Climatologia Italiameteo,8,370.0,91.36,100.0,100.0,75.0,75.0,20.0,,,,,,
11f2e211-b3ec-4eb2-a905-920eb858b14c,consorzio-dei-comuni-della-valle-d-aosta-bacino-imbrifero-montano-della-dora-baltea,Consorzio dei Comuni della Valle d'Aosta Bacino Imbrifero Montano della Dora Baltea,5,367.0,90.62,100.0,82.0,90.0,75.0,20.0,,,,,,
78467e9f-bb14-444a-87e0-0faa4e4beca0,ivass-istituto-per-la-vigilanza-sulle-assicurazioni,IVASS Istituto per la Vigilanza Sulle Assicurazioni,19,365.0,90.12,100.0,100.0,70.0,75.0,20.0,,,,,,
d93b6fc2-fd8f-498e-b3ec-bccb6c29ba65,consorzio-per-la-ricerca-sulla-filiera-lattiero-casearia,Consorzio per la Ricerca Sulla Filiera Lattiero Casearia,12,365.0,90.12,100.0,80.0,90.0,75.0,20.0,,,,,,
ab0d75c7-04eb-4b48-b811-d4ca97bf1406,politecnico-di-torino,Politecnico di Torino,12,363.33,89.71,100.0,100.0,68.33,75.0,20.0,,,,,,
585452e2-12b4-4187-89d6-c33068eff19f,regione-puglia,Regione Puglia,1845,361.18,89.18,100.0,76.75,89.43,75.0,20.0,,,,,,
9a8e1504-1866-47db-8588-d6068902f965,comune-di-flero,Comune di Flero,53,360.28,88.96,100.0,75.28,90.0,75.0,20.0,,,,,,
8c5d1e2f-95c7-4bc4-aeaf-ec34a5b31313,azienda-socio-sanitaria-territoriale-della-brianza,Azienda Socio Sanitaria Territoriale della Brianza,10,360.0,88.89,100.0,100.0,65.0,75.0,20.0,,,,,,
3ec7e9b4-3062-43b3-a200-104513b81936,pcm-opencoesione,Pcm Opencoesione,561,359.33,88.72,100.0,74.33,90.0,75.0,20.0,,,,,,
e8c2e2f1-1cf7-4e2f-a559-389ecaf779a7,unione-dei-comuni-valdostani-walser,Unione dei Comuni Valdostani Walser,3,358.33,88.48,100.0,100.0,63.33,75.0,20.0,,,,,,
49a01f53-cd1b-4629-9e2e-64f61a788e41,ministero-delle-imprese-e-del-made-in-italy,Ministero delle Imprese e del Made in Italy,370,355.43,87.76,100.0,70.43,90.0,75.0,20.0,,,,,,
08fcb3c4-80e9-469e-8dcc-58b81eb5c742,comune-di-san-nicola-la-strada,Comune di San Nicola la Strada,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
09b27d0d-cea8-4137-8286-3b0588f6c54b,comune-di-novi-ligure,Comune di Novi Ligure,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
0d16adc8-4a2c-4a5c-b04f-8d544911dce0,comune-di-petilia-policastro,Comune di Petilia Policastro,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
0fbdec27-b8fc-4696-8ec9-53a24adfb36e,asbr-azienda-speciale-servizi-bassa-reggiana,Asbr Azienda Speciale Servizi Bassa Reggiana,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
123b513b-62c4-4496-b5a1-0372ef6311c6,comune-di-policoro,Comune di Policoro,11,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
149533ec-da7e-4667-a756-064b0a2aa6a4,comune-di-borgo-san-dalmazzo,Comune di Borgo San Dalmazzo,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
160858a8-41d6-4c3b-b30f-98e785aa3dc4,comune-di-campomarino,Comune di Campomarino,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
164c30fb-3f80-40f6-b579-6f6ade5cb08e,comune-di-borgo-a-mozzano,Comune di Borgo a Mozzano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
1f8c46e7-4335-40ae-b09e-95ee3003d42f,consorzio-intercomunale-servizi-socio-assistenziali-di-pianezza,Consorzio Intercomunale Servizi Socio Assistenziali di Pianezza,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
251e1965-dfe8-45f1-a2a7-398863225576,comune-di-sovicille,Comune di Sovicille,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
293fb0bd-8583-45df-8b52-d682755d6027,comune-di-barga,Comune di Barga,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
2faa23b0-90ad-49f2-998e-003f6100e279,universita-di-bari,Universita di Bari,105,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
389cafd9-534e-4e67-b4b0-71ecdd5bd990,comune-di-soresina,Comune di Soresina,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
3954d7c6-fc2b-4dd1-aebf-e336a0e63b64,azienda-socio-sanitaria-territoriale-lariana,Azienda Socio Sanitaria Territoriale Lariana,16,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
39782b3d-e1a3-41d7-82da-1261dbd51aca,comune-di-catanzaro,Comune di Catanzaro,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
3a697a3b-53cc-450d-8055-edb0fd902020,azienda-ospedaliero-universitaria-pisana,Azienda Ospedaliero Universitaria Pisana,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
3a6dd9fd-f494-4134-b216-b5471bfebb51,pcm-protezione-civile,Pcm Protezione Civile,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
3acc744c-1499-4f62-bcee-0a7fb623ba8c,comune-di-coriano,Comune di Coriano,8,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
3c5f03d0-d1a8-43ed-a4ff-fd5904a4f941,comune-di-castelfiorentino,Comune di Castelfiorentino,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,,,,,,
